Nome applicazione;Open Data Index;Dati considerati utili al cittadino ;Dati considerati utili alle aziende;Dati considerati utili alle università;Dati già pubblicati;Esportabilità dei dati considerati utili al cittadino;Esportabilità dei dati considerati utili alle aziende;Esportabilità dei dati considerati utili alle università;Formato di esportazione dei dati utili al cittadino;Formato di esportazione dei dati utili alle aziende;Formato di esportazione dei dati utili alle università;Descrizione dei dati considerati utili al cittadino;Descrizione dei dati considerati utili alle aziende;Descrizione dei dati considerati utili alle università;Qualità dei dati considerati utili al cittadino;Qualità dei dati considerati utili alle aziende;Qualità dei dati considerati utili alle università;Tempestività dei dati considerati utili alle aziende;Tempestività dei dati considerati utili alle università;Tempestività dei dati considerati utili al cittadino;Tot dati considerati utili al cittadino ;Tot dati considerati utili alle aziende ;Tot dati considerati utili alle università ;Tot dati pubblicati e utilità dei dati potenzialmente disp;Tot esportabilità dei dati considerati utili;Tot formato di esportazione dei dati utili;Tot qualità dei dati;Tot tempestività di aggiornamento dei dati
Sanzionamento semaforo rosso (Photored );87;3;0;3;28;3;3;3;2;2;2;7;0;7;5;5;5;3;3;3;10;0;10;48;9;6;15;9
Sanzionamento semaforo rosso (Photored );87;3;0;3;28;3;3;3;2;2;2;7;0;7;5;5;5;3;3;3;10;0;10;48;9;6;15;9
Sanzionamento semaforo rosso (Photored );87;3;0;3;28;3;3;3;2;2;2;7;0;7;5;5;5;3;3;3;10;0;10;48;9;6;15;9
Sanzionamento semaforo rosso (Photored );87;3;0;3;28;3;3;3;2;2;2;7;0;7;5;5;5;3;3;3;10;0;10;48;9;6;15;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
SIPA (Procedimenti amministrativi);85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
PMV Infopark (Posti Parcheggi);85;3;3;3;28;3;3;3;2;2;2;7;7;7;3;3;3;1;1;1;10;10;10;58;9;6;9;3
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Pareri dei Quartieri;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Delibere;85;3;3;3;28;3;3;3;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;9;0;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
Libere Forme Associative;84;3;3;3;28;3;3;3;2;2;2;7;0;7;3;3;3;3;3;3;10;3;10;51;9;6;9;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
ProcEdi - Sistema Informativo internet/ intranet di gestione delle pratiche di controllo edilizio ed urbanistico;82;3;3;3;28;0;0;0;0;0;0;7;7;7;5;5;5;3;3;3;10;10;10;58;0;0;15;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
Determinazioni Dirigenziali;82;3;3;3;28;3;3;0;0;0;0;7;7;7;3;3;3;3;3;3;10;10;10;58;6;0;9;9
