Sezioni 2001;000-004;005-009;010-014;015-019;020-024;025-029;030-034;035-039;040-044;045-049;050-054;055-059;060-064;065-069;070-074;075-079;080-084;085-089;090-094;095-099;100-104;105-109;110 e oltre;Totale
1625;2;4;1;3;1;1;3;3;6;8;2;3;4;2;1;;5;4;;;;;;53
1626;1;1;3;2;3;3;4;;4;5;3;14;12;11;4;1;2;1;1;;;;;75
1627;16;7;5;10;16;27;33;18;22;20;28;20;27;22;14;8;13;17;4;;1;;;328
1628;;;;;;;;;;;;;;;;;;;;;;;;
1629;8;2;2;1;1;4;6;8;5;7;2;1;;2;3;2;3;;;1;;;;58
1630;7;2;4;4;10;4;14;9;12;17;15;11;7;9;10;13;16;9;2;2;;;;177
1631;10;4;3;5;8;18;29;19;17;17;12;11;13;9;16;12;11;8;3;2;;;;227
1632;21;22;19;18;18;21;25;41;50;36;37;26;19;19;37;30;24;18;3;3;1;;;488
1633;13;16;5;4;15;14;21;23;25;20;16;11;15;12;13;12;13;6;4;1;;;;259
1634;;;;;;;;1;;;1;;3;6;5;8;11;36;36;25;1;;;133
1635;14;5;11;9;11;22;42;26;18;22;23;19;18;16;18;16;17;4;4;3;;;;318
1636;6;5;7;3;14;23;18;14;19;20;19;15;17;11;14;24;17;9;;;;;;255
1637;14;14;15;13;14;10;29;26;25;32;16;21;23;19;20;28;22;15;2;;;;;358
1638;13;9;7;6;5;25;31;14;12;26;20;12;12;10;13;14;11;9;2;5;;;;256
1639;6;8;3;4;2;13;11;15;17;9;8;11;11;8;10;8;2;2;1;1;;;;150
1640;4;3;3;3;2;2;4;10;5;6;9;6;3;4;5;3;5;3;3;1;;;;84
1641;8;4;3;1;2;10;14;10;6;10;2;9;5;8;5;2;6;6;2;;;;;113
1642;4;7;6;9;10;18;17;12;16;23;21;21;7;12;12;8;12;7;2;;;;;224
1643;18;19;6;3;8;16;18;24;17;18;17;11;20;18;11;8;15;9;3;;;;;259
1644;12;10;5;9;12;18;17;23;19;13;16;16;11;8;15;18;11;14;8;3;;;;258
1645;2;2;;1;1;5;6;3;3;2;4;2;2;5;4;5;2;1;1;;;;;51
1646;5;5;1;9;10;13;8;11;15;18;15;14;21;26;28;22;24;16;4;5;;;;270
1647;;;;;;;;;;;;;;;;;;;;;;;;
1648;4;5;9;3;11;12;11;12;13;10;10;15;15;3;6;7;9;7;2;;;;;164
1649;7;12;7;6;9;7;19;17;15;17;18;13;16;9;3;4;5;6;3;;;;;193
1650;10;5;7;5;12;15;26;16;10;21;13;16;23;8;7;11;12;9;3;;;;;229
1651;10;4;2;8;10;19;7;15;12;17;26;17;17;13;11;10;12;12;3;1;;;;226
1652;3;4;5;1;5;6;8;6;13;9;5;9;6;11;7;5;3;5;3;1;;;;115
1653;13;20;18;18;9;17;16;21;32;26;28;22;23;20;31;22;15;14;5;1;;;;371
1654;11;8;7;13;11;16;21;25;16;10;31;13;13;9;16;7;10;10;;2;;;;249
1655;8;11;14;5;9;6;10;10;23;13;13;15;9;17;11;7;7;6;4;1;;;;199
1656;11;13;8;5;11;17;25;16;19;21;13;21;26;16;7;13;11;12;3;1;;;;269
1657;13;11;7;3;6;21;29;27;17;19;16;13;15;9;10;22;14;8;5;4;;;;269
1658;6;8;10;8;9;12;16;23;23;23;20;16;15;14;22;13;15;10;6;;;;;269
1659;;1;3;;4;4;2;4;2;;6;1;4;5;3;2;2;2;1;;;;;46
1660;5;13;3;9;10;15;23;18;15;16;14;17;13;16;13;16;13;6;1;1;;;;237
1661;5;2;2;2;4;10;9;5;8;2;2;1;1;5;2;3;3;2;1;;;;;69
1662;;2;2;7;3;3;4;4;7;6;7;2;3;3;2;;3;6;2;1;;;;67
1663;;;;;;;;;;;;;;;;;;;;;;;;
1664;8;4;;2;3;4;6;8;5;6;4;1;;2;2;;;1;;;;;;56
1665;;;1;1;3;3;;1;1;;1;5;1;1;2;2;3;1;;;;;;26
1666;3;2;4;2;3;3;2;5;2;3;9;1;4;3;1;;;;;;;;;47
1667;;;;;;;;;;;;;;;;;;;;;;;;
1668;;;;;;;;;;;;;;;;;;;;;;;;
1669;;;;1;1;1;;;;;;1;;1;2;;1;;;;;;;8
1670;;;;;;;;;;;;;;;;;;;;;;;;
1671;;;;;;;;;;;;;;;;;;;;;;;;
1672;;;;;;;;;;;;;;;;;;;;;;;;
1673;;;;;1;;;;;;1;1;;;;;1;;;;;;;4
1674;4;;1;;1;1;7;4;2;1;2;;3;;2;;;1;1;;;;;30
1675;4;1;2;1;;2;1;4;4;5;3;4;4;1;;;1;1;;;;;;38
1676;6;19;12;8;1;;6;21;22;18;13;12;8;7;2;2;4;2;1;;;;;164
1677;;;;;;;;;;;;;;;;;;;;;;;;
1678;;;;;;;;;;;;;;;;;;;;;;;;
1679;2;1;2;5;1;;5;5;4;;7;5;8;5;5;11;9;11;;;;;;86
1680;3;7;2;;1;;2;3;5;3;2;3;7;4;7;;2;4;1;;;;;56
1681;;;;;1;3;;2;1;;;4;2;1;1;;;1;1;;;;;17
1682;12;5;3;5;4;10;13;12;10;12;6;4;1;4;3;2;;2;;;;;;108
1683;;;;;;;;;;;;;;;;;;;;;;;;
1684;;;;;;;;;;;;;;;;;;;;;;;;
1685;2;2;;;;;1;1;2;;;3;3;1;;;;;;;;;;15
1686;;;;;;;;;;;;1;;;;;;;;;;;;1
1687;68;86;95;45;28;35;42;109;185;169;93;56;69;61;64;39;19;9;2;2;;;;1.276
1688;7;5;13;4;3;5;7;9;21;14;8;14;13;7;5;6;1;2;1;;;;;145
1689;21;25;46;31;27;17;21;25;49;78;57;40;48;23;24;18;11;8;1;;;;;570
1690;;;;2;;;;1;;1;;;;1;1;;;;;;;;;6
1691;;;1;1;;;;1;;1;2;;;;2;;;;;;;;;8
1692;;;;;;;;;;;;;;;;;;;;;;;;
1693;1;1;;;;;;;2;;;;;;;;;;;;;;;4
1694;;;;;;;;;;;;;;;;;;;;;;;;
1695;;;;;;;;;;;;;;;;;;;;;;;;
1696;1;;;1;;1;2;1;3;4;1;2;;;1;2;3;2;;;;;;24
1697;;;;;;1;;1;2;;1;;;;;;;1;;;;;;6
1698;;;1;;;;1;;1;;1;;;;1;1;;;;;;;;6
1699;13;12;12;3;4;2;7;12;15;7;7;3;6;3;1;2;2;;;;;;;111
1700;;;;;;;;;;1;;;;;;;;;;;;;;1
1701;;;2;;;;;;;1;1;;1;;;1;;;;;;;;6
1702;1;;;;;;;;1;;;;;;;1;1;;;;;;;4
1703;;;;;1;1;;1;1;;;1;;1;;;1;;;;;;;7
1704;;;1;1;;;;;;;1;1;;1;1;;;;;;;;;6
1705;2;3;;;1;2;;3;1;2;2;;4;1;1;2;;;;;;;;24
1706;;;;;;1;;;2;;1;;;;;;1;;;;;;;5
1707;;;;;;;;;;;;;;;;;;;;;;;;
1708;;;;;;;;;;;;;;;;;;;;;;;;
1709;;;;;1;3;;;;1;;;;;;;;;;;;;;5
1710;;;;;;;;;1;;;;2;;;;;;;;;;;3
1711;1;;;;;;1;;2;;;;;;;;;;;;;;;4
1712;;;;;;1;;;2;;2;;;;;;;;;;;;;5
1713;;;;;;;;;;;;;;;;;;;;;;;;
1714;3;4;2;;2;3;4;7;3;2;1;2;3;2;;2;;;;;;;;40
1715;;1;2;;;;;;1;3;1;;;3;2;1;;;;;;;;14
1716;;;;;;;;1;;;;;2;;;;;;;;;;;3
1717;1;;;;;;3;2;;3;;1;3;2;1;3;1;;;;;;;20
1718;;;;;;;;;;1;;;;1;;;;;;;;;;2
1719;1;;1;1;;1;1;4;1;2;2;3;2;1;;;1;;;;;;;21
1720;6;2;1;2;3;8;7;9;6;9;5;1;1;3;4;5;4;3;1;;;;;80
1721;6;3;3;6;4;8;16;6;7;15;15;11;11;2;9;7;7;6;1;;;;;143
1722;16;14;23;17;18;34;39;42;42;44;37;35;47;39;39;37;38;34;16;4;;;;615
1723;3;4;4;4;5;8;7;9;9;9;6;3;6;1;2;6;5;4;2;;;;;97
1724;9;3;8;5;10;9;5;7;13;11;19;18;20;12;20;9;7;6;3;;;;;194
1725;24;14;19;18;17;23;30;32;36;33;41;34;22;21;36;40;28;22;5;4;2;;;501
1726;4;5;3;3;8;5;10;12;12;13;4;7;10;4;19;6;7;3;;1;;;;136
1727;9;7;6;8;14;14;20;14;21;19;13;12;10;13;15;8;3;7;1;;1;;;215
1728;9;4;5;8;4;8;19;26;21;11;9;8;17;15;14;17;12;6;4;;;;;217
1729;3;;1;8;9;5;8;7;8;10;8;4;4;5;7;7;7;;2;1;;;;104
1730;15;9;7;4;8;10;16;19;17;22;17;9;20;15;10;11;12;7;4;4;;;;236
1731;6;6;12;14;15;15;20;36;17;24;13;26;17;15;20;8;13;10;7;2;1;;;297
1732;;;;;;;;;;;;;;;;;;;;;;;;
1733;4;4;3;1;1;2;2;2;;3;2;4;4;;2;1;1;2;1;;1;;;40
1734;2;1;;;5;3;3;3;2;3;1;;4;4;1;1;2;;1;;;;;36
1735;;;;;;;;;;;;;;;;;;;;;;;;
1736;;;;;;;;;;;;;;;;;;;;;;;;
1737;;;;;;;;;;;;;;;;;;;;;;;;
1738;6;6;6;5;3;6;10;11;14;4;9;7;5;4;2;9;5;1;;;;;;113
1739;13;8;4;4;7;8;14;22;17;15;14;11;13;7;9;15;18;4;;2;;;;205
1740;1;;1;;;1;4;2;;1;1;2;1;;;2;2;1;;;;;;19
1741;7;3;6;3;6;7;7;12;12;20;8;9;6;3;7;8;4;9;2;2;;;;141
1742;28;19;17;16;19;33;51;53;47;39;31;22;15;15;13;11;16;10;3;1;;;;459
1743;;2;3;1;;1;1;3;6;7;2;1;1;;3;2;;1;;;;;;34
1744;15;9;15;11;12;27;29;28;34;23;18;18;13;13;23;16;21;10;2;1;1;;;339
1745;27;23;18;23;24;35;62;52;52;55;55;39;56;42;38;35;27;17;4;3;;;;687
1746;4;3;1;1;1;7;8;11;7;6;1;1;4;1;1;2;1;1;;1;;;;62
1747;22;26;34;37;34;31;40;51;52;75;44;52;51;34;30;27;16;4;1;1;;;;662
1748;11;7;3;5;4;10;21;27;13;9;5;7;7;2;3;3;1;1;1;;;;;140
1749;22;46;41;57;64;71;45;53;68;107;95;61;64;44;31;16;22;10;9;1;;;;927
1750;13;23;22;31;25;12;19;32;46;46;49;41;48;33;61;43;19;26;4;;1;;;594
1751;;;;;;;;1;;;;;;;;;;;;;;;;1
1752;3;2;2;3;2;5;1;2;6;7;4;2;4;6;7;10;3;1;1;;;;;71
1753;2;1;3;4;2;6;4;2;4;5;7;2;2;;;1;1;;;;;;;46
1754;45;28;25;16;12;25;57;98;88;55;36;11;20;12;20;14;2;;;;;;;564
1755;;;;1;2;;1;2;2;2;1;3;3;5;2;3;1;;;;;;;28
1756;13;6;5;4;19;27;49;60;36;40;24;12;15;11;12;8;6;3;2;;;;;352
1757;2;2;2;1;;4;5;5;6;4;2;2;1;3;5;6;4;4;;;;;;58
1758;;;2;2;2;2;2;2;;5;2;2;5;;;3;;;;;;;;29
1759;;;2;;;3;2;1;3;2;5;4;10;6;1;7;2;1;1;;;;;50
1760;5;12;7;6;7;14;20;18;19;25;11;12;14;11;17;18;8;6;3;;;;;233
1761;;;;;1;3;1;;1;1;2;1;;;;;;;;;;;;10
1762;2;1;1;;1;1;4;5;2;1;3;2;;;;;;;;;;;;23
1763;10;5;1;5;3;;1;8;10;9;8;4;5;6;5;6;2;1;;;;;;89
1764;;;;;;1;;2;;;1;2;2;1;;;;1;;;;;;10
1765;;;;;;;;;;;;;;;;;;;;;;;;
1766;8;3;5;1;6;4;10;15;11;3;9;4;4;1;1;2;1;;;;;;;88
1767;;;;;;;;;;;;;;;;;;;;;;;;
1768;;;;;;;;;;;;;;;;;;;;;;;;
1769;23;14;7;14;20;39;69;50;42;37;24;30;17;13;12;25;14;13;;1;;;;464
1770;20;12;10;6;9;36;47;54;33;34;27;24;13;9;12;11;7;4;1;1;;;;370
1771;5;1;3;5;4;4;7;6;7;7;7;4;4;1;2;2;2;1;;;;;;72
1772;15;5;12;9;10;26;36;20;26;24;19;14;17;17;14;18;19;3;3;1;1;;;309
1773;;;;;;;;;;;;;;;;;;;;;;;;
1774;6;2;5;6;3;14;9;13;16;20;8;6;15;4;2;5;10;3;5;1;;;;153
1775;;;;;;;;;;;;;;;;;;;;;;;;
1776;18;8;11;8;14;21;36;30;26;24;28;29;28;45;44;24;17;10;5;1;;;;427
1777;8;1;4;9;12;8;22;11;8;10;21;9;14;21;22;15;11;9;1;;;;;216
1778;1;;;;;1;1;6;4;;;;3;4;10;6;2;1;;1;;;;40
1779;5;;;1;2;7;7;10;5;4;4;;4;6;5;4;1;2;;;;;;67
1780;3;;;;;;1;5;3;;;1;2;1;1;2;;;;;;;;19
1781;;;;;;;;;;;;;;;;;;;;;;;;
1782;;;;;;;;;1;;;;;;;;;;;;;;;1
1783;2;2;;3;4;2;9;5;7;2;6;4;8;3;13;4;7;2;1;;;;;84
1784;;;;;;;;;;;;;;;;;;;;;;;;
1785;1;;;;2;2;2;1;2;;2;3;3;;2;4;;;;;;;;24
1786;11;5;5;4;2;12;16;15;14;10;10;9;10;3;11;13;2;1;2;1;;;;156
1787;1;12;12;4;10;21;18;22;20;32;17;21;12;22;19;20;21;14;3;3;;;;304
1788;13;10;7;16;17;14;29;26;20;31;15;17;24;18;34;25;18;13;4;2;;;;353
1789;5;8;5;8;2;10;18;21;18;4;14;9;10;9;8;12;11;15;5;;;;;192
1790;1;2;1;3;1;2;8;8;7;7;7;3;2;5;2;3;3;2;;1;;;;68
1791;4;8;9;4;7;10;8;16;23;19;18;10;6;12;15;10;11;9;2;;;;;201
1792;24;11;8;13;10;26;47;28;28;38;30;29;21;13;20;26;33;18;8;3;;;;434
1793;16;14;15;15;9;28;34;39;30;43;28;34;24;21;28;14;12;12;6;1;;;;423
1794;4;6;2;7;5;9;5;13;9;12;8;5;9;8;8;8;11;6;2;;;;;137
1795;16;11;6;10;14;22;29;40;34;30;17;12;14;14;19;28;27;11;6;2;;;;362
1796;2;6;3;7;7;10;16;8;13;18;16;7;4;11;9;4;8;2;4;1;;;;156
1797;6;15;9;11;10;31;32;31;40;28;19;16;25;11;22;29;11;11;5;;1;;;363
1798;2;1;3;2;4;9;15;10;13;5;10;7;6;1;9;4;3;2;1;3;;;;110
1799;6;6;4;6;9;13;21;12;7;15;17;11;12;6;4;7;9;6;;1;;;;172
1800;8;2;1;1;6;7;13;14;12;8;10;10;5;9;4;5;6;5;1;;;;;127
1801;;;2;1;1;;1;4;2;2;3;2;;1;3;3;4;6;1;;;;;36
1802;2;1;;2;;1;1;1;3;6;;2;4;6;5;8;3;1;1;;;;;47
1803;3;3;5;1;3;3;3;4;4;3;3;3;2;3;1;2;1;1;1;;;;;49
1804;8;6;5;4;6;4;14;20;20;8;12;14;14;16;32;20;21;9;4;1;1;;;239
1805;14;4;10;9;9;21;33;35;21;21;21;18;17;19;30;34;16;13;8;4;;;;357
1806;21;11;16;15;20;19;30;47;38;41;41;31;40;26;25;28;19;6;6;3;;;;483
1807;4;1;;3;1;;3;10;13;12;11;6;9;11;11;10;5;3;;;;;;113
1808;1;3;5;1;2;4;2;9;10;3;11;17;10;11;13;4;1;9;2;1;;;;119
1809;3;;;;1;5;;4;2;2;3;2;8;10;11;5;1;3;;;;;;60
1810;;;;;;;;;;;;1;;;;;;;;;;;;1
1811;6;6;8;9;9;23;25;25;26;31;21;23;20;24;23;13;6;6;4;;;;;308
1812;4;1;2;2;1;1;7;8;3;6;5;1;1;;;2;2;2;1;;;;;49
1813;4;4;4;;5;7;2;10;4;6;1;6;3;3;1;4;5;1;2;;;;;72
1814;4;4;5;12;8;19;18;20;17;15;9;17;8;10;10;8;9;6;;4;;;;203
1815;20;22;13;10;24;40;46;43;50;36;36;31;26;29;20;25;21;11;3;3;;;;509
1816;7;11;5;7;8;4;12;18;14;14;15;11;7;7;8;13;15;13;1;1;;;;191
1817;1;3;2;6;1;14;9;7;8;2;6;8;5;3;2;4;1;3;1;;;;;86
1818;15;6;11;11;7;20;33;34;32;30;19;15;13;11;9;14;14;10;1;;;;;305
1819;;;;;;;2;;;;;1;1;;;;;;;;;;;4
1820;7;6;9;5;6;12;16;10;18;16;11;11;6;7;6;4;2;7;1;1;;;;161
1821;6;4;6;3;8;13;26;15;12;12;20;14;8;2;4;5;6;10;1;1;1;;;177
1822;3;3;4;3;2;3;2;6;7;4;3;3;5;3;1;1;1;;1;;;;;55
1823;;;;;;;;;;;;;;;;;;;;;;;;
1824;10;7;12;19;13;21;23;29;20;39;29;22;24;24;34;22;29;16;8;2;;;;403
1825;3;5;15;7;9;6;6;15;12;11;13;13;11;10;19;13;14;5;6;;;;;193
1826;1;3;2;3;;;;8;;3;4;;1;1;3;1;3;2;;1;;;;36
1827;3;3;7;7;6;5;5;5;3;4;9;3;3;7;10;2;4;5;1;;;;;92
1828;;;;1;;;1;;1;;2;2;1;;;;;1;;;;;;9
1829;12;11;8;9;5;12;14;13;14;18;18;21;19;25;19;22;19;21;7;4;1;;;292
1830;3;3;;6;9;8;6;4;10;17;19;20;21;10;17;11;20;11;2;2;;;;199
1831;7;9;6;6;7;17;15;19;14;16;17;14;4;11;14;10;17;9;1;1;;;;214
1832;11;11;8;8;11;9;19;18;20;23;14;9;9;10;29;25;16;11;3;1;;;;265
1833;12;9;8;13;15;15;22;19;20;17;23;22;17;11;9;11;20;9;3;4;;;;279
1834;13;5;5;6;19;15;21;22;16;14;14;14;15;12;21;18;18;9;3;1;;;;261
1835;5;2;7;4;9;8;11;13;9;14;9;6;4;7;4;11;8;3;1;;;;;135
1836;14;15;15;13;12;15;33;29;28;26;30;23;17;8;12;15;20;18;4;3;;;;350
1837;16;13;12;11;14;27;44;43;50;36;32;20;17;17;12;11;17;11;3;2;;;;408
1838;10;10;8;10;14;15;24;26;30;28;24;14;18;18;13;17;17;17;13;13;1;;;340
1839;2;2;3;1;7;1;3;4;4;8;3;8;6;5;5;2;2;4;6;;;;;76
1840;;;;;;;;;;;;;;;;;;;;;;;;
1841;;1;1;2;1;1;2;;;4;2;;1;;4;2;3;;;;;;;24
1842;12;6;6;10;11;15;20;28;19;26;19;11;13;16;13;21;12;16;3;3;;;;280
1843;6;13;3;6;8;7;3;16;14;14;12;6;10;9;12;4;7;9;1;1;;;;161
1844;8;3;;6;3;10;12;15;12;14;3;12;12;12;6;12;10;7;6;1;;;;164
1845;15;8;15;14;11;13;21;38;25;26;24;16;14;22;17;16;30;10;5;4;;;;344
1846;12;15;14;17;15;18;25;12;28;29;25;22;25;12;28;27;15;15;5;;;;;359
1847;5;8;9;4;3;9;14;24;13;11;13;14;12;13;12;16;9;9;3;;;;;201
1848;9;4;8;5;6;3;14;14;15;16;9;6;9;5;6;4;7;5;;1;;;;146
1849;15;15;12;13;9;34;53;43;34;32;27;17;26;22;23;17;11;14;7;5;;;;429
1850;11;12;5;4;10;6;10;15;25;17;15;5;11;17;12;7;12;7;3;;;;;204
1851;13;7;10;4;8;10;28;34;35;13;15;21;28;20;20;5;2;5;5;1;;;;284
1852;27;26;31;25;24;24;37;52;46;54;42;39;36;36;40;23;33;23;1;2;;;;621
1853;7;7;6;18;10;19;21;16;27;18;21;14;15;11;16;14;4;15;6;3;;;;268
1854;;;;;;;;;;;;;;;;;;1;;;;;;1
1855;5;3;5;6;6;11;14;10;5;7;10;10;6;5;2;5;7;4;1;1;;;;123
1856;7;4;;3;6;11;11;22;14;9;12;11;9;8;7;9;6;5;1;;;;;155
1857;;2;3;2;3;2;3;8;2;4;7;1;5;3;2;3;4;3;;;;;;57
1858;4;1;2;2;2;9;12;8;9;2;3;1;4;4;3;9;4;2;;;;;;81
1859;12;18;12;13;12;19;18;16;32;24;22;18;16;15;22;16;16;17;4;;1;;;323
1860;9;13;13;11;17;22;32;16;26;31;30;25;21;15;10;20;18;24;9;3;;;;365
1861;25;18;18;17;13;17;25;43;34;35;31;26;21;24;25;16;13;15;3;3;;;;422
1862;3;7;3;1;5;;4;5;13;7;6;1;4;4;4;7;1;6;;1;;;;82
1863;3;1;8;12;4;3;4;4;5;7;9;11;7;9;4;4;3;5;2;;;;;105
1864;3;1;4;3;1;1;1;1;4;4;3;8;3;3;2;1;1;3;1;;;;;48
1865;;;2;2;3;2;1;4;;2;6;2;2;3;4;2;4;2;;;;;;41
1866;4;1;4;3;1;6;5;7;3;4;9;4;;9;10;11;9;5;1;1;1;;;98
1867;11;11;5;13;7;13;14;13;21;16;13;18;19;19;23;13;11;5;3;;;;;248
1868;16;20;15;20;14;28;34;35;40;32;45;23;24;17;21;16;24;6;1;1;;;;432
1869;;2;;;3;2;3;1;2;;4;6;4;4;2;5;5;1;1;;;;;45
1870;9;7;8;8;16;7;3;16;19;18;18;17;18;17;20;14;9;8;1;1;1;;;235
1871;2;6;5;4;5;5;9;8;10;11;15;9;6;3;12;4;8;2;1;;;;;125
1872;4;4;4;6;10;9;10;21;9;9;10;12;14;11;6;6;6;7;3;1;;;;162
1873;10;6;9;9;19;18;17;21;14;14;29;19;18;8;3;7;19;13;3;3;;;;259
1874;9;10;8;7;2;8;12;20;16;14;8;12;13;19;14;4;5;6;1;2;;;;190
1875;8;6;13;5;8;15;17;10;20;16;12;14;13;16;19;11;9;5;3;;1;1;;222
1876;9;12;7;13;10;11;17;27;12;15;22;9;22;21;16;21;7;12;5;;2;;;270
1877;24;17;24;26;26;19;32;37;35;44;48;47;45;29;49;30;20;13;6;;;;;571
1878;2;1;5;4;7;9;3;5;7;11;8;7;9;8;7;4;2;1;2;;;;;102
1879;1;3;2;;1;4;3;3;5;2;3;2;2;6;6;3;2;1;;;;;;49
1880;25;20;23;23;26;22;29;57;72;52;48;39;45;36;37;35;24;17;8;2;1;;;641
1881;11;6;7;7;10;8;3;15;20;16;15;11;7;15;6;6;7;1;5;;;;;176
1882;7;9;5;9;3;6;6;9;17;6;9;10;8;6;10;2;1;2;;;;;;125
1883;3;1;;6;4;1;3;4;6;4;5;1;1;3;1;6;3;;;;;;;52
1884;5;6;4;10;9;6;10;17;17;22;14;13;9;21;25;15;13;10;5;;;;;231
1885;;;;;;1;;;;1;1;;;;;1;1;;;;;;;5
1886;5;7;6;6;9;11;14;18;14;9;12;7;15;7;7;4;7;3;4;;;;;165
1887;11;3;11;5;5;5;7;22;14;20;12;14;18;8;15;9;9;7;3;;1;;;199
1888;1;3;;;2;;3;2;4;1;1;2;1;2;1;;;;;;;;;23
1889;3;2;2;7;5;2;3;4;4;3;6;8;8;3;4;;2;;;1;;;;67
1890;4;4;3;3;7;6;3;5;6;7;9;10;7;5;4;6;5;5;1;;;;;100
1891;3;6;9;10;4;5;2;5;9;9;12;15;9;12;10;11;4;5;1;1;;;;142
1892;;;1;;;;1;2;;1;;;1;1;1;;1;;;;;;;9
1893;8;4;8;5;4;2;7;10;12;6;8;11;10;12;9;5;2;6;2;;;;;131
1894;;;;2;2;1;;;;1;3;1;6;;;;;;;;;;;16
1895;;;2;3;1;;;3;;3;2;1;;1;2;3;;1;;;;;;22
1896;4;4;4;2;3;3;3;5;8;4;5;2;4;12;9;5;1;2;;;;;;80
1897;1;;;3;;;1;5;4;4;1;1;1;1;;2;1;1;;;;;;26
1898;5;7;4;9;5;8;9;10;13;15;18;17;16;13;10;9;7;5;5;1;;;;186
1899;16;5;10;5;5;15;20;21;19;18;11;12;27;23;16;11;5;5;2;1;;;;247
1900;;;1;3;1;3;1;2;;;3;5;;;;;;1;;;;;;20
1901;2;4;5;4;3;3;3;6;4;9;2;5;4;1;2;2;;1;;;;;;60
1902;30;24;28;29;23;25;25;56;45;52;51;50;53;38;34;46;24;20;8;2;1;;;664
1903;;;;;;;;;;;;;;;;;;;;;;;;
1904;2;3;1;3;1;5;7;4;4;4;2;;5;2;3;2;1;1;;;;;;50
1905;13;16;7;11;13;14;8;14;18;18;14;19;25;17;14;14;13;6;4;;;;;258
1906;15;17;24;13;8;10;14;32;29;31;21;20;31;25;30;22;16;12;2;4;;;;376
1907;13;13;12;19;16;11;12;24;24;27;25;26;22;21;21;7;15;8;3;1;;;;320
1908;2;2;4;1;2;2;;1;2;4;;;;1;;;;1;;;;;;22
1909;1;4;11;3;2;2;1;3;3;9;5;1;2;6;2;4;1;3;;1;;;;64
1910;;;;;;;;;;;;;2;;;;;;;;;;;2
1911;2;;;2;;;;1;2;1;;2;;1;;;;;;;;;;11
1912;;;;1;;2;;;;;;2;;;;;;;;;;;;5
1913;3;1;;2;;;;2;3;1;3;3;4;1;;;2;1;;;;;;26
1914;6;3;8;1;1;1;5;10;10;6;12;6;4;10;2;5;2;5;;;;;;97
1915;;;1;;;;;1;;1;;;;;;;;;;;;;;3
1916;1;;1;2;3;2;;;6;3;3;5;2;2;1;4;;3;;;;;;38
1917;8;6;4;3;;4;4;9;9;5;8;2;6;1;2;1;3;2;;;;;;77
1918;;;;;;;2;;;1;1;;;;;1;;;;;;;;5
1919;1;1;;1;3;5;1;1;2;1;1;1;3;;;2;;1;;;;;;24
1920;;;;;;1;;3;;;;2;4;1;;;;;1;;;;;12
1921;;1;3;1;;;;;1;1;1;;;2;;;;;;;;;;10
1922;1;;;1;;1;1;;1;1;;4;;;;;;;;;;;;10
1923;;;;;;;1;;1;;1;1;;2;;;;;;;;;;6
1924;;1;1;;;1;;1;3;1;1;;1;;;;1;;;;;;;11
1925;6;3;3;1;2;3;5;5;3;4;5;3;4;;1;4;3;;;;;;;55
1926;3;3;7;2;;2;;5;6;7;2;5;2;9;4;1;1;1;;1;;;;61
1927;3;3;;1;;;2;2;4;1;;1;2;1;2;;;;;;;;;22
1928;;;;;;;;;;;;;;;;;;;;;;;;
1929;;;;;;;;;;;1;;;;;;;;;;;;;1
1930;4;2;3;;;1;2;1;5;3;1;;1;4;2;;2;;1;;;;;32
1931;2;;;1;3;2;1;3;2;2;1;3;1;;1;1;;1;;;;;;24
1932;13;8;11;10;17;38;47;36;34;31;33;23;18;21;23;18;17;11;3;1;;;;413
1933;19;13;15;15;7;20;37;47;39;36;25;18;36;14;17;26;24;5;7;2;;;;422
1934;7;9;11;15;14;22;24;21;29;31;23;27;25;19;25;17;16;19;6;2;;;;362
1935;9;12;14;10;10;18;34;31;29;36;18;21;22;18;27;19;13;12;2;1;1;;;357
1936;6;8;6;4;16;15;19;18;12;16;9;14;17;17;15;7;2;5;5;;;;;211
1937;19;7;14;14;17;42;48;50;45;22;49;33;33;21;25;26;23;13;3;4;;;;508
1938;12;11;8;14;17;41;45;48;23;34;20;31;34;28;17;14;14;12;6;5;;;;434
1939;13;9;2;9;12;26;41;35;31;29;26;12;15;9;5;7;6;2;1;1;;;;291
1940;8;4;10;9;12;27;37;36;25;26;32;16;15;6;13;11;4;3;;;;;;294
1941;10;11;11;6;9;22;38;34;29;19;18;20;28;13;15;4;7;10;;;;;;304
1942;8;10;7;8;19;30;32;30;27;26;38;27;25;10;14;16;20;17;5;;;;;369
1943;14;3;8;7;13;10;27;21;26;29;17;20;10;10;12;8;5;1;;;;;;241
1944;11;8;7;5;16;28;64;36;22;29;33;23;21;17;8;7;10;12;4;2;;;;363
1945;15;4;3;8;29;28;45;52;26;36;41;22;24;10;14;10;12;15;4;2;;;;400
1946;2;2;;1;1;;1;5;5;6;3;4;2;6;5;2;6;1;;1;;;;53
1947;;2;4;3;4;4;3;;10;6;7;7;5;5;2;1;1;1;2;;;;;67
1948;;1;3;3;3;7;4;3;5;4;6;3;4;4;3;2;4;2;2;1;;;;64
1949;1;3;6;5;3;4;8;12;17;18;10;10;7;8;13;9;9;4;;;;;;147
1950;10;4;8;7;11;15;23;23;12;17;19;10;17;16;11;7;8;6;3;1;;;;228
1951;1;2;5;6;8;16;10;13;7;5;13;22;18;7;6;5;8;7;2;;;;;161
